"phenotype","genotype"
0.432080430302395,0
0.0886003121394967,0
0.455783599681324,0
0.479255661497256,0
0.112975778706086,0
0.545032720187469,0
0.446725760036301,0
0.752099739770434,0
0.484942673276876,0
0.228535133988174,0
0.780746011191137,0
0.64799405556474,0
0.656081123713323,0
0.648844492971213,0
0.511538302713498,0
0.707489254643597,0
0.757423866332362,0
0.960071556189802,0
0.885383123780974,0
0.360582317635275,0
0.540271659856271,0
0.277368262484901,0
0.569253399164669,0
0.452913827108621,0
0.621948739578576,0
0.425014316409191,0
0.37522895589374,0
0.388550462286076,0
0.667455229738912,0
0.235499559044777,0
0.26041119763813,0
0.182049830536343,0
0.0958575968942511,0
0.721402483060464,0
0.778729998550916,0
0.542116349331529,0
0.472436879009653,0
0.693173200830567,0
0.347003854196611,0
0.706554725283463,0
0.645848103113528,0
0.0757170266992493,0
0.609317360466291,0
0.333276488210546,0
0.269652804649863,0
0.707638359177175,0
0.639167668507218,0
0.798438053243694,0
0.898177103561686,0
0.65218182646165,0
0.214867491157528,0
0.691545570755602,0
0.502554499579205,0
0.250132483920945,0
0.475297918959286,0
0.329197909159528,0
0.251074442435649,0
0.219862828248771,0
0.480457835199527,0
0.126269428463659,0
0.0652031619676487,0
0.763127292183557,0
0.481704285784001,0
0.554594908749274,0
0.91300934699651,0
0.216846420032188,0
0.62823667106046,0
0.49118390497321,0
0.833092946747351,0
0.452480773925538,0
0.232549380296566,0
0.263960484341987,0
0.3987835074471,0
0.119491923377483,0
0.308914561229319,0
0.598885523901255,0
0.216969411867547,0
0.661472974172037,0
0.485671074425015,0
0.36351695250661,0
0.19089828128245,0
0.422691501702918,0
0.421615666531491,0
0.789984661409282,0
0.419049075567849,0
0.724458788272035,0
0.225115499944275,0
0.411884278717612,0
0.711334642497994,0
0.828788880230397,0
0.54946886138071,0
0.123906099318725,0
0.386677935223864,0
0.27824040939448,0
0.420043305541143,0
0.55362831163968,0
0.39454483467199,0
0.982222459243386,0
0.541798733446571,0
0.479660074669284,0
0.296524584830659,0
0.771151454509065,0
0.559796761369383,0
0.191248196440956,0
0.569954712356054,0
0.431500116949028,0
0.379576076149841,0
0.676987138872146,0
0.627989954301786,0
0.690501966856664,0
0.394529540654652,0
0.637115999353513,0
0.529140463664518,0
0.485266930295105,0
0.369710399176522,0
0.476054116489356,0
0.559355254025008,0
0.222984640900207,0
0.240811614711357,0
0.657755539525089,0
0.368582140810486,0
0.287887545290103,0
0.542210558653188,0
0.445929021237998,0
0.400436395433878,0
0.33024430691148,0
0.569941260475448,0
0.701732098326398,0
0.64095596591501,0
0.325451531823508,0
0.103801317833063,0
0.2731033927623,0
0.19447588998398,0
0.65323096546178,0
0.703637570821812,0
0.751724328897223,0
0.50505122550139,0
0.0876223021666876,0
0.981574113205306,0
0.227795942830366,0
0.504163509275425,0
0.355869953313392,0
0.336183501637288,0
0.889244578794138,0
0.876614377666816,0
0.078789297177752,0
0.160645193234341,0
0.173127513028796,0
0.484703181397432,0
0.574086804624342,0
0.646592548482965,0
0.46808827808821,0
0.661398818529174,0
0.160747192490622,0
0.0611310998473625,0
0.274032903592168,0
0.175975742855211,0
0.631111318954128,0
0.40759463185855,0
0.251591076144289,0
0.537925617271955,0
0.523420504187016,0
0.234857552867909,0
0.571719762103688,0
0.440205801117847,0
0.765283973086312,0
0.644002386440722,0
0.394530937430346,0
0.568397117924791,0
0.440231291873526,0
0.365234085296431,0
0.844242262253198,0
0.424425700028415,0
0.852368752682498,0
0.1769205902172,0
0.677917733044004,0
0.408396104970904,0
0.851693613430734,0
0.42928418258077,0
0.566620817720635,0
0.511058267435414,0
0.673911936662349,0
0.0424311124053415,0
0.509091571202697,0
0.525430150853938,0
0.888581161313914,0
0.55050441532316,0
0.441685172214978,1
0.583715767876261,0
0.436066722026766,0
0.493730219671738,0
0.432266698121526,0
0.294761849418844,0
0.693630583220414,0
0.254589515331731,0
0.273417680726398,0
0.399518144838888,0
0.610741908651088,0
0.568543974676962,0
0.495660421222307,0
0.410493523701025,0
0.361180879204016,0
0.722291240918512,0
0.340135345883397,0
0.29552182002634,1
0.345400552229837,0
0.360356125750637,0
0.383324702054132,0
0.64202501266862,0
0.714598753923192,0
0.275837809015987,0
0.299124728107141,0
0.466838261183383,0
0.591391897692338,0
0.523842536230452,0
0.526137780212861,0
0.468086710962485,0
0.0439050881812179,0
0.806898336398352,0
0.782080090356615,0
0.316540618787754,0
0.649911196678312,0
0.877722282627292,0
0.553439163140652,0
0.628636968888487,0
0.607899618064051,0
0.290756853814036,0
0.772841111434261,0
0.24765389445884,0
0.728036234063857,0
0.698272610452485,0
0.381905370487299,0
0.423176517586024,0
0.665398491056768,0
0.304698426273299,0
0.45349154502314,0
0.314874907410412,0
0.504791148155197,0
0.18193584667826,0
0.312012638966025,0
0.50838168523783,0
0.165359978299212,0
0.789297407693415,0
0.725072866920238,0
0.129872644136962,0
0.518442406825035,0
0.451850168486642,0
0.0311250273892883,0
0.572005237584796,0
0.224230292184345,0
0.0803233734737049,0
0.432493104594744,0
0.391036263684226,0
0.181233758367117,0
0.585242899677082,0
0.484517640215153,0
0.659943937338685,0
0.632987372054518,0
0.357546444392142,0
0.149098014941351,0
0.774927553766318,0
0.209411111881837,0
0.342650772057994,0
0.22570846701021,0
0.839810971167315,0
0.138877083389685,0
0.776045477211826,0
0.83163335320629,0
0.614542927222878,0
0.611169536886039,0
0.25640731594306,0
0.373656859275315,0
0.708437298559106,0
0.457531858918051,0
0.89418580810148,0
0.934614775481623,0
0.590482359240473,0
0.375784016180283,0
0.571556689796702,0
0.698503285723704,0
0.864680102200531,0
0.372832928606916,0
0.451320918543104,0
0.59503205200363,0
0.561202712373635,0
0.314395880743265,0
0.5352161678246,0
0.420498321069806,0
0.824960176433351,0
0.485366081124762,0
0.141545791566168,0
0.928639492960584,0
0.179346089583093,0
0.581852000497774,0
0.441478679525976,0
0.235153616162095,0
0.494845968945273,0
0.417657932894298,0
0.102064701977598,0
0.576251585192846,0
0.829116172370116,0
0.714532921265098,0
0.743538589929569,0
0.65194048510162,0
0.557919587923528,0
0.457877913146443,0
0.179634105697919,0
0.242038543471211,0
0.526645205577126,0
0.0909182241467855,0
0.504749481873646,0
0.349464835502053,0
0.897968437398893,0
0.818143345535645,0
0.381668304680813,0
0.624126245218072,0
0.115104494113301,0
0.172299003762292,0
0.706081525098475,0
0.537266102977123,0
0.242394036157016,0
0.622297163212426,0
0.592806876987888,0
0.493916729663528,0
0.62355630879378,0
0.27811626788102,0
0.351305911033627,0
0.316532820703987,0
0.407535840180817,0
0.607044342219718,0
0.57158481618983,0
0.490999094776521,0
0.601762522513947,0
0.660914238539967,0
0.609505897181974,0
0.467449701693111,0
0.113016245794476,0
0.910327142721379,0
0.710638402369619,0
0.252566733114955,0
0.317567495027658,0
0.796547424662979,0
0.204954495583505,0
0.584383193533576,0
0.541360000996349,0
0.837832607811106,0
0.28018164778748,0
0.362520714355842,1
0.730174805682157,0
0.244103248261447,0
0.451873502975197,0
0.556886484672588,0
0.243046915701023,0
0.194661955580822,0
0.837029093417834,0
0.454659548273015,0
0.474734237003948,0
0.909419852360992,0
0.333875000365574,0
0.825077408054308,0
0.132701661548238,0
0.545819462003726,0
0.256406214139646,0
0.162373530136107,0
0.571712433061297,0
0.581223048869129,0
0.284052021958974,0
0.223049318301732,1
0.124586480812066,0
0.625847134052832,0
0.412111385866538,0
0.59991772282653,0
0.893539410642937,0
0.714020698858432,0
0.0338159970483887,0
0.268462769880379,0
0.592542465499191,0
0.507250577145584,0
0.444851126077726,0
0.145405479352393,0
0.819372995560278,0
0.390402979548849,0
0.475014105599272,0
0.814968652813559,0
0.126251045715708,0
0.325670977143757,0
0.455154847034518,0
0.191389587047662,0
0.157860327170156,0
0.34429608943944,0
0.337460856042792,0
0.484321563680694,0
0.403323127374315,0
0.55132438884528,0
0.857518440510352,0
0.906247373294482,0
0.263166360043367,0
0.298194142357027,0
0.484910952826661,0
0.874830931743547,0
0.671529316223516,0
0.495403775807854,0
0.273867895583058,0
0.889876227717802,0
0.256379994624098,0
0.376059441314422,0
0.18557021228064,0
0.518202239917349,0
0.942604223536638,0
0.809526372522133,0
0.561320818170992,0
0.531937532453306,0
0.150894825648847,0
0.557528170875476,0
0.826409760812663,0
0.626323134027395,0
0.430618332327931,0
0.702267030535346,0
0.469052386119003,0
0.494180343199697,0
0.650371617147124,0
0.208238674679333,0
0.559112386547219,0
0.13379661496376,0
0.536184282922515,0
0.153154228178262,0
0.194123231467066,0
0.701135954426596,0
0.0715689577375191,0
0.254651956082959,0
0.329983872181976,0
0.262964461727924,0
0.776799621549503,0
0.346398389992393,0
0.240201249692238,0
0.691423483640009,0
0.823038486784284,0
0.874191304732639,0
0.593416184512412,0
0.750982363798369,0
0.768640228120649,0
0.247254982898151,0
0.32305437215011,0
0.433690914824803,0
0.522736554345733,0
0.36298227603543,0
0.776564909601617,0
0.214312387093161,0
0.789439373687052,0
0.719528457528999,0
0.264458049245296,0
0.558268381439847,0
0.416917015615028,0
0.722766158721212,0
0.326367140824224,0
0.226359634043117,0
0.889692543333621,0
0.621200763174473,0
0.537774149719958,0
0.872427514895264,0
0.375306782127054,0
0.682742712312095,0
0.277433335743365,0
0.369922548658986,0
0.849957820306193,0
0.282698673051399,0
0.658635743685447,0
0.248794735484451,0
0.757803103555905,0
0.649316967886932,0
0.0960952776795218,0
0.111225314120777,0
0.71100930867965,0
0.244044067866907,0
0.757370826847707,0
0.0509830897649786,0
0.976477153262023,0
0.452261690069051,0
0.699089059956741,0
0.200443445844537,0
0.852316828997945,0
0.641880996267858,0
0.383232584774052,0
0.00691207930290533,0
0.292573855423664,0
0.42756290580666,0
0.251220541906872,0
0.630887131713132,0
0.0343996896022886,0
0.537666062754135,0
0.29441214940453,0
0.49930064536206,0
0.282865755347449,0
0.585883084598918,0
0.835013933077518,0
0.732200271590554,0
0.170843306766251,0
0.529466099418558,0
0.580981802869564,0
0.532515368953555,0
0.836202755661724,0
0.303442281140839,0
0.392233541384009,0
0.386950346269571,0
0.553668482080711,0
0.302435306801719,0
0.383693792801994,0
0.936079834953205,0
0.883082095048883,0
0.660427339046523,0
0.403111571156836,0
0.456352454802003,0
0.251187920354154,0
0.281836655271196,0
0.80058046248001,0
0.717716616993567,0
0.0704216027982887,0
0.610979550816663,0
0.946572544226333,0
0.409378779087085,0
0.544155189427077,0
0.641939363373019,0
0.476455757184081,0
0.28406251864932,0
0.290113988963755,0
0.595645234262033,0
0.215485795190535,0
0.817292065509215,0
0.654151474795881,0
0.692604306236695,1
0.563868530905607,0
0.702453535055526,0
0.966890830797305,0
0.607561360912412,0
0.389118062137338,0
0.342258245734165,0
0.919609288190559,0
0.439643766667552,1
0.592634739054062,0
0.324000593297112,0
0.24368445931626,0
0.34207769086697,0
